name,Pitch_neg_slope,Pitch_neg_intercept,Pitch_neg_chi_sq,Pitch_neg_reduced_chi_sq,Pitch_neg_slope_neg_error,Pitch_neg_slope_pos_error,Pitch_neg_intercept_neg_error,Pitch_neg_intercept_pos_error,Pitch_pos_slope,Pitch_pos_intercept,Pitch_pos_chi_sq,Pitch_pos_reduced_chi_sq,Pitch_pos_slope_neg_error,Pitch_pos_slope_pos_error,Pitch_pos_intercept_neg_error,Pitch_pos_intercept_pos_error,Yaw_neg_slope,Yaw_neg_intercept,Yaw_neg_chi_sq,Yaw_neg_reduced_chi_sq,Yaw_neg_slope_neg_error,Yaw_neg_slope_pos_error,Yaw_neg_intercept_neg_error,Yaw_neg_intercept_pos_error,Yaw_pos_slope,Yaw_pos_intercept,Yaw_pos_chi_sq,Yaw_pos_reduced_chi_sq,Yaw_pos_slope_neg_error,Yaw_pos_slope_pos_error,Yaw_pos_intercept_neg_error,Yaw_pos_intercept_pos_error,Roll_neg_slope,Roll_neg_intercept,Roll_neg_chi_sq,Roll_neg_reduced_chi_sq,Roll_neg_slope_neg_error,Roll_neg_slope_pos_error,Roll_neg_intercept_neg_error,Roll_neg_intercept_pos_error,Roll_pos_slope,Roll_pos_intercept,Roll_pos_chi_sq,Roll_pos_reduced_chi_sq,Roll_pos_slope_neg_error,Roll_pos_slope_pos_error,Roll_pos_intercept_neg_error,Roll_pos_intercept_pos_error
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
